Id,Date,Town,URI,AveragePrice,HousesSold
Islington2018-04-01T00:00Z,2018-04-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,637412,124.0
Islington2018-05-01T00:00Z,2018-05-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,651023,131.0
Islington2018-06-01T00:00Z,2018-06-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,655134,119.0
Islington2018-07-01T00:00Z,2018-07-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,677798,159.0
Islington2018-08-01T00:00Z,2018-08-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,667866,190.0
Islington2018-09-01T00:00Z,2018-09-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,660512,188.0
Islington2018-10-01T00:00Z,2018-10-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,634943,155.0
Islington2018-11-01T00:00Z,2018-11-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,636823,171.0
Islington2018-12-01T00:00Z,2018-12-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,625190,145.0
Islington2019-01-01T00:00Z,2019-01-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,635328,128.0
Islington2019-02-01T00:00Z,2019-02-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,627120,156.0
Islington2019-03-01T00:00Z,2019-03-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,627543,165.0
Islington2019-04-01T00:00Z,2019-04-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,619883,129.0
Islington2019-05-01T00:00Z,2019-05-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,623358,142.0
Islington2019-06-01T00:00Z,2019-06-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,627183,143.0
Islington2019-07-01T00:00Z,2019-07-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,632614,168.0
Islington2019-08-01T00:00Z,2019-08-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,649329,172.0
Islington2019-09-01T00:00Z,2019-09-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,656948,115.0
Islington2019-10-01T00:00Z,2019-10-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,645971,142.0
Islington2019-11-01T00:00Z,2019-11-01T00:00:00Z,Islington,https://www.wikidata.org/wiki/Q205817,629164,130.0
KensingtonAndChelsea1995-01-01T00:00Z,1995-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,182695,324.0
KensingtonAndChelsea1995-02-01T00:00Z,1995-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,182345,207.0
KensingtonAndChelsea1995-03-01T00:00Z,1995-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,182879,318.0
KensingtonAndChelsea1995-04-01T00:00Z,1995-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,184177,293.0
KensingtonAndChelsea1995-05-01T00:00Z,1995-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,191474,274.0
KensingtonAndChelsea1995-06-01T00:00Z,1995-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,197266,294.0
KensingtonAndChelsea1995-07-01T00:00Z,1995-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,197963,314.0
KensingtonAndChelsea1995-08-01T00:00Z,1995-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,198037,279.0
KensingtonAndChelsea1995-09-01T00:00Z,1995-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,197048,287.0
KensingtonAndChelsea1995-10-01T00:00Z,1995-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,200006,243.0
KensingtonAndChelsea1995-11-01T00:00Z,1995-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,199675,269.0
KensingtonAndChelsea1995-12-01T00:00Z,1995-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,200722,304.0
KensingtonAndChelsea1996-01-01T00:00Z,1996-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,198312,257.0
KensingtonAndChelsea1996-02-01T00:00Z,1996-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,195950,220.0
KensingtonAndChelsea1996-03-01T00:00Z,1996-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,197477,293.0
KensingtonAndChelsea1996-04-01T00:00Z,1996-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,201218,324.0
KensingtonAndChelsea1996-05-01T00:00Z,1996-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,202341,366.0
KensingtonAndChelsea1996-06-01T00:00Z,1996-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,199343,305.0
KensingtonAndChelsea1996-07-01T00:00Z,1996-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,207443,440.0
KensingtonAndChelsea1996-08-01T00:00Z,1996-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,209218,426.0
KensingtonAndChelsea1996-09-01T00:00Z,1996-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,220388,411.0
KensingtonAndChelsea1996-10-01T00:00Z,1996-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,217286,364.0
KensingtonAndChelsea1996-11-01T00:00Z,1996-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,223197,425.0
KensingtonAndChelsea1996-12-01T00:00Z,1996-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,213709,440.0
KensingtonAndChelsea1997-01-01T00:00Z,1997-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,225231,428.0
KensingtonAndChelsea1997-02-01T00:00Z,1997-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,230873,375.0
KensingtonAndChelsea1997-03-01T00:00Z,1997-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,237079,359.0
KensingtonAndChelsea1997-04-01T00:00Z,1997-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,238468,410.0
KensingtonAndChelsea1997-05-01T00:00Z,1997-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,236535,433.0
KensingtonAndChelsea1997-06-01T00:00Z,1997-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,247303,439.0
KensingtonAndChelsea1997-07-01T00:00Z,1997-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,254978,478.0
KensingtonAndChelsea1997-08-01T00:00Z,1997-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,257691,357.0
KensingtonAndChelsea1997-09-01T00:00Z,1997-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,256336,419.0
KensingtonAndChelsea1997-10-01T00:00Z,1997-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,251863,341.0
KensingtonAndChelsea1997-11-01T00:00Z,1997-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,258398,334.0
KensingtonAndChelsea1997-12-01T00:00Z,1997-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,265112,334.0
KensingtonAndChelsea1998-01-01T00:00Z,1998-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,269224,315.0
KensingtonAndChelsea1998-02-01T00:00Z,1998-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,270629,236.0
KensingtonAndChelsea1998-03-01T00:00Z,1998-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,265000,355.0
KensingtonAndChelsea1998-04-01T00:00Z,1998-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,270216,334.0
KensingtonAndChelsea1998-05-01T00:00Z,1998-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,273275,334.0
KensingtonAndChelsea1998-06-01T00:00Z,1998-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,277600,358.0
KensingtonAndChelsea1998-07-01T00:00Z,1998-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,272128,395.0
KensingtonAndChelsea1998-08-01T00:00Z,1998-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,271068,356.0
KensingtonAndChelsea1998-09-01T00:00Z,1998-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,266527,369.0
KensingtonAndChelsea1998-10-01T00:00Z,1998-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,262419,349.0
KensingtonAndChelsea1998-11-01T00:00Z,1998-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,255844,341.0
KensingtonAndChelsea1998-12-01T00:00Z,1998-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,266271,339.0
KensingtonAndChelsea1999-01-01T00:00Z,1999-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,278269,292.0
KensingtonAndChelsea1999-02-01T00:00Z,1999-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,289467,267.0
KensingtonAndChelsea1999-03-01T00:00Z,1999-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,285638,428.0
KensingtonAndChelsea1999-04-01T00:00Z,1999-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,283232,446.0
KensingtonAndChelsea1999-05-01T00:00Z,1999-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,291011,398.0
KensingtonAndChelsea1999-06-01T00:00Z,1999-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,300774,491.0
KensingtonAndChelsea1999-07-01T00:00Z,1999-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,309698,515.0
KensingtonAndChelsea1999-08-01T00:00Z,1999-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,317394,460.0
KensingtonAndChelsea1999-09-01T00:00Z,1999-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,333918,485.0
KensingtonAndChelsea1999-10-01T00:00Z,1999-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,341202,395.0
KensingtonAndChelsea1999-11-01T00:00Z,1999-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,352620,412.0
KensingtonAndChelsea1999-12-01T00:00Z,1999-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,354241,428.0
KensingtonAndChelsea2000-01-01T00:00Z,2000-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,355951,385.0
KensingtonAndChelsea2000-02-01T00:00Z,2000-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,352516,355.0
KensingtonAndChelsea2000-03-01T00:00Z,2000-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,360878,484.0
KensingtonAndChelsea2000-04-01T00:00Z,2000-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,376493,425.0
KensingtonAndChelsea2000-05-01T00:00Z,2000-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,382489,375.0
KensingtonAndChelsea2000-06-01T00:00Z,2000-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,372276,374.0
KensingtonAndChelsea2000-07-01T00:00Z,2000-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,384497,312.0
KensingtonAndChelsea2000-08-01T00:00Z,2000-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,388375,294.0
KensingtonAndChelsea2000-09-01T00:00Z,2000-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,397353,306.0
KensingtonAndChelsea2000-10-01T00:00Z,2000-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,371261,336.0
KensingtonAndChelsea2000-11-01T00:00Z,2000-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,386824,317.0
KensingtonAndChelsea2000-12-01T00:00Z,2000-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,392714,333.0
KensingtonAndChelsea2001-01-01T00:00Z,2001-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,407739,276.0
KensingtonAndChelsea2001-02-01T00:00Z,2001-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,394886,277.0
KensingtonAndChelsea2001-03-01T00:00Z,2001-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,406200,394.0
KensingtonAndChelsea2001-04-01T00:00Z,2001-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,418016,335.0
KensingtonAndChelsea2001-05-01T00:00Z,2001-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,417771,364.0
KensingtonAndChelsea2001-06-01T00:00Z,2001-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,423411,341.0
KensingtonAndChelsea2001-07-01T00:00Z,2001-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,434521,424.0
KensingtonAndChelsea2001-08-01T00:00Z,2001-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,451028,367.0
KensingtonAndChelsea2001-09-01T00:00Z,2001-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,438215,321.0
KensingtonAndChelsea2001-10-01T00:00Z,2001-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,424833,300.0
KensingtonAndChelsea2001-11-01T00:00Z,2001-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,412659,295.0
KensingtonAndChelsea2001-12-01T00:00Z,2001-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,412275,246.0
KensingtonAndChelsea2002-01-01T00:00Z,2002-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,407492,281.0
KensingtonAndChelsea2002-02-01T00:00Z,2002-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,406516,264.0
KensingtonAndChelsea2002-03-01T00:00Z,2002-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,414376,442.0
KensingtonAndChelsea2002-04-01T00:00Z,2002-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,440746,401.0
KensingtonAndChelsea2002-05-01T00:00Z,2002-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,467441,470.0
KensingtonAndChelsea2002-06-01T00:00Z,2002-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,486673,406.0
KensingtonAndChelsea2002-07-01T00:00Z,2002-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,497538,415.0
KensingtonAndChelsea2002-08-01T00:00Z,2002-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,490267,445.0
KensingtonAndChelsea2002-09-01T00:00Z,2002-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,486338,345.0
KensingtonAndChelsea2002-10-01T00:00Z,2002-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,474862,350.0
KensingtonAndChelsea2002-11-01T00:00Z,2002-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,484175,302.0
KensingtonAndChelsea2002-12-01T00:00Z,2002-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,468164,282.0
KensingtonAndChelsea2003-01-01T00:00Z,2003-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,466463,285.0
KensingtonAndChelsea2003-02-01T00:00Z,2003-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,452671,206.0
KensingtonAndChelsea2003-03-01T00:00Z,2003-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,455466,205.0
KensingtonAndChelsea2003-04-01T00:00Z,2003-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,456330,178.0
KensingtonAndChelsea2003-05-01T00:00Z,2003-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,452104,226.0
KensingtonAndChelsea2003-06-01T00:00Z,2003-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,464442,207.0
KensingtonAndChelsea2003-07-01T00:00Z,2003-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,455925,282.0
KensingtonAndChelsea2003-08-01T00:00Z,2003-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,454476,333.0
KensingtonAndChelsea2003-09-01T00:00Z,2003-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,448908,417.0
KensingtonAndChelsea2003-10-01T00:00Z,2003-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,459283,360.0
KensingtonAndChelsea2003-11-01T00:00Z,2003-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,471114,386.0
KensingtonAndChelsea2003-12-01T00:00Z,2003-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,488704,366.0
KensingtonAndChelsea2004-01-01T00:00Z,2004-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,495894,340.0
KensingtonAndChelsea2004-02-01T00:00Z,2004-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,506469,308.0
KensingtonAndChelsea2004-03-01T00:00Z,2004-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,504555,354.0
KensingtonAndChelsea2004-04-01T00:00Z,2004-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,490464,401.0
KensingtonAndChelsea2004-05-01T00:00Z,2004-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,488594,360.0
KensingtonAndChelsea2004-06-01T00:00Z,2004-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,492778,363.0
KensingtonAndChelsea2004-07-01T00:00Z,2004-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,534860,423.0
KensingtonAndChelsea2004-08-01T00:00Z,2004-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,547674,317.0
KensingtonAndChelsea2004-09-01T00:00Z,2004-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,559286,340.0
KensingtonAndChelsea2004-10-01T00:00Z,2004-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,523246,275.0
KensingtonAndChelsea2004-11-01T00:00Z,2004-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,517540,247.0
KensingtonAndChelsea2004-12-01T00:00Z,2004-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,484880,278.0
KensingtonAndChelsea2005-01-01T00:00Z,2005-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,477958,257.0
KensingtonAndChelsea2005-02-01T00:00Z,2005-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,480086,189.0
KensingtonAndChelsea2005-03-01T00:00Z,2005-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,489291,274.0
KensingtonAndChelsea2005-04-01T00:00Z,2005-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,507964,294.0
KensingtonAndChelsea2005-05-01T00:00Z,2005-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,518054,274.0
KensingtonAndChelsea2005-06-01T00:00Z,2005-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,527082,315.0
KensingtonAndChelsea2005-07-01T00:00Z,2005-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,540566,327.0
KensingtonAndChelsea2005-08-01T00:00Z,2005-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,529996,286.0
KensingtonAndChelsea2005-09-01T00:00Z,2005-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,542761,331.0
KensingtonAndChelsea2005-10-01T00:00Z,2005-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,532195,231.0
KensingtonAndChelsea2005-11-01T00:00Z,2005-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,540675,273.0
KensingtonAndChelsea2005-12-01T00:00Z,2005-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,555847,299.0
KensingtonAndChelsea2006-01-01T00:00Z,2006-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,565247,319.0
KensingtonAndChelsea2006-02-01T00:00Z,2006-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,569195,233.0
KensingtonAndChelsea2006-03-01T00:00Z,2006-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,570415,371.0
KensingtonAndChelsea2006-04-01T00:00Z,2006-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,581164,347.0
KensingtonAndChelsea2006-05-01T00:00Z,2006-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,590768,338.0
KensingtonAndChelsea2006-06-01T00:00Z,2006-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,599841,400.0
KensingtonAndChelsea2006-07-01T00:00Z,2006-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,606796,366.0
KensingtonAndChelsea2006-08-01T00:00Z,2006-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,609829,355.0
KensingtonAndChelsea2006-09-01T00:00Z,2006-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,603462,394.0
KensingtonAndChelsea2006-10-01T00:00Z,2006-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,604626,360.0
KensingtonAndChelsea2006-11-01T00:00Z,2006-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,630206,350.0
KensingtonAndChelsea2006-12-01T00:00Z,2006-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,644541,375.0
KensingtonAndChelsea2007-01-01T00:00Z,2007-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,682118,397.0
KensingtonAndChelsea2007-02-01T00:00Z,2007-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,695308,317.0
KensingtonAndChelsea2007-03-01T00:00Z,2007-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,712066,352.0
KensingtonAndChelsea2007-04-01T00:00Z,2007-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,718862,311.0
KensingtonAndChelsea2007-05-01T00:00Z,2007-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,718509,320.0
KensingtonAndChelsea2007-06-01T00:00Z,2007-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,723633,327.0
KensingtonAndChelsea2007-07-01T00:00Z,2007-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,746127,372.0
KensingtonAndChelsea2007-08-01T00:00Z,2007-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,779957,328.0
KensingtonAndChelsea2007-09-01T00:00Z,2007-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,830950,275.0
KensingtonAndChelsea2007-10-01T00:00Z,2007-10-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,808270,226.0
KensingtonAndChelsea2007-11-01T00:00Z,2007-11-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,777268,299.0
KensingtonAndChelsea2007-12-01T00:00Z,2007-12-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,767083,168.0
KensingtonAndChelsea2008-01-01T00:00Z,2008-01-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,810781,186.0
KensingtonAndChelsea2008-02-01T00:00Z,2008-02-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,832753,149.0
KensingtonAndChelsea2008-03-01T00:00Z,2008-03-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,808429,133.0
KensingtonAndChelsea2008-04-01T00:00Z,2008-04-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,762673,186.0
KensingtonAndChelsea2008-05-01T00:00Z,2008-05-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,760593,162.0
KensingtonAndChelsea2008-06-01T00:00Z,2008-06-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,766472,133.0
KensingtonAndChelsea2008-07-01T00:00Z,2008-07-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,822508,164.0
KensingtonAndChelsea2008-08-01T00:00Z,2008-08-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,806857,117.0
KensingtonAndChelsea2008-09-01T00:00Z,2008-09-01T00:00:00Z,Kensington And Chelsea,https://www.wikidata.org/wiki/Q188801,811950,155.0
